,ll,fsq_id,cat_id,category_name,categories,name,address,city,country,rating,popularity,price
864,"45.5559258,-122.6008129",472a4e60f964a520eb4b1fe3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",Spirits Pub,"4037 NE Cully Blvd (Cully and Mason), Portland, OR 97213",Portland,US,5.7,0.9173792379237924,2.0
865,"45.55836114,-122.6203609",4197f180f964a5201b1e1fe3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Spare Room Restaurant & Lounge,"4830 NE 42nd Ave (at NE Alberta Ct), Portland, OR 97218",Portland,US,6.8,0.9791229122912292,1.0
866,"45.55836114,-122.6203609",5cfb078e50e7c80023b15b7d,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Oakshire Beer Hall,"5013 NE 42nd Ave (btwn NE Sumner St & NE Alberta St), Portland, OR 97218",Portland,US,8.0,0.9772352235223523,
867,"45.55836114,-122.6203609",4a723811f964a5209fda1fe3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Nepo 42,"5403 NE 42nd Ave (at NE Killingsworth St), Portland, OR 97218",Portland,US,7.6,0.9767226722672268,2.0
868,"45.55836114,-122.6203609",61abcb7b5310c577a581d11c,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Thirsty Bird,"4311 NE Prescott St, Portland, OR 97218",Portland,US,,0.8595234523452345,
869,"45.52646211,-122.6093034",4f42cfeee4b0c5334de53f96,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Tabor Tavern,"5325 E Burnside St (at NE 53rd Ave), Portland, OR 97215",Portland,US,8.5,0.9790854085408541,2.0
870,"45.52862062,-122.6905073",5185e2f5498e4754c5916c29,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Paymaster Lounge,"1020 NW 17th Ave (NW Marshall Street), Portland, OR 97209",Portland,US,8.4,0.9951120112011201,1.0
871,"45.52862062,-122.6905073",417af080f964a520c31d1fe3,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",21st Avenue Bar & Grill,"721 NW 21st Ave, Portland, OR 97209",Portland,US,7.0,0.9851360136013602,2.0
872,"45.52862062,-122.6905073",5cf338548a6f17002c5c3122,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}, {'id': 13236, 'name': 'Italian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/italian_', 'suffix': '.png'}}]",The Star,"1309 NW Hoyt St (NW 13th Ave), Portland, OR 97209",Portland,US,7.1,0.9785103510351035,1.0
873,"45.52862062,-122.6905073",539a2f31498e1b0751d1b49d,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",10 Barrel Brewing Portland,"1411 NW Flanders St (at NW 14th Ave), Portland, OR 97209",Portland,US,8.4,0.9726722672267226,2.0
874,"45.52862062,-122.6905073",4da8ef9ef7b145b36febb0d3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Brix Tavern,"1338 NW Hoyt St (at NW 14th Ave), Portland, OR 97209",Portland,US,7.7,0.9722847284728473,2.0
875,"45.52862062,-122.6905073",40b13b00f964a5204ef51ee3,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Blue Moon Tavern & Grill,"432 NW 21st Ave (at NW Glisan St), Portland, OR 97209",Portland,US,7.1,0.9682343234323433,2.0
876,"45.52862062,-122.6905073",4a7b9d8cf964a52090eb1fe3,13065,Restaurant,"[{'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Cafe Nell,"1987 NW Kearney St (at NW 20th Ave), Portland, OR 97209",Portland,US,7.5,0.9674967496749675,2.0
877,"45.52862062,-122.6905073",5bcbcd414aa3f8002c3ab86a,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Bantam Tavern,"922 NW 21st Ave, Portland, OR 97209",Portland,US,8.3,0.9652090209020903,3.0
878,"45.52862062,-122.6905073",417c4200f964a520cf1d1fe3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Silver Dollar Pizza Company,"501 NW 21st Ave (at NW Glisan St), Portland, OR 97209",Portland,US,5.5,0.9547829782978298,2.0
879,"45.52862062,-122.6905073",59ebb8f060255e613b4c98d4,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Fullerton Wines,"1966 NW Pettygrove St, Portland, OR 97209",Portland,US,7.9,0.9510826082608261,2.0
880,"45.56250716,-122.5943702",4d1ac6ccdd363704a3975e1a,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Cracker Box Tavern,"6420 NE Lombard St, Portland, OR 97218",Portland,US,,0.9504450445044504,2.0
881,"45.56250716,-122.5943702",203a28a1332443cb906bf846,13302,Mediterranean Restaurant,"[{'id': 13302, 'name': 'Mediterranean Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/mediterranean_', 'suffix': '.png'}}]",Medi Grill,"7011 NE Emerson St, Portland, OR 97218",Portland,US,,,
882,"45.53677138,-122.61884",40b13b00f964a520bdf51ee3,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Moon & Sixpence British Pub,"2014 NE 42nd Ave (at NW Tillamook St), Portland, OR 97213",Portland,US,9.0,0.9842734273427343,2.0
883,"45.53677138,-122.61884",41e46880f964a520da1e1fe3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13099, 'name': 'Chinese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",Ambassador Restaurant & Lounge,"4744 NE Sandy Blvd, Portland, OR 97213",Portland,US,5.9,0.9755100510051005,2.0
884,"45.53677138,-122.61884",446de9daf964a52071331fe3,10045,Pool Hall,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Sams Hollywood Billiards,"1845 NE 41st Ave (at NE Sandy Blvd), Portland, OR 97212",Portland,US,7.3,0.966021602160216,
885,"45.53677138,-122.61884",4b9b20f3f964a520cef435e3,13068,American Restaurant,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}, {'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Chameleon Restaurant & Bar,"2000 NE 40th Ave (btw Hancock & Tillamook), Portland, OR 97212",Portland,US,8.1,0.8445719571957195,3.0
886,"45.53677138,-122.61884",4d48bee2b480a1434f8f1bec,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}, {'id': 13387, 'name': 'Winery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Magnolia's Corner,"4075 NE Sandy Blvd, Portland, OR 97212",Portland,US,6.4,0.8083183318331834,2.0
887,"45.53677138,-122.61884",650486e43d72412d03934ed1,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13102, 'name': 'Cantonese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",The Ambassador,"4744 NE Sandy Blvd, Portland, OR 97213",Portland,US,,,
888,"45.53479718,-122.6686594",4d2a4ba9849f3704b2e18641,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13057, 'name': 'Gastropub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/gastropub_', 'suffix': '.png'}}]",Dr Jack's,"1 N Center Court St, Portland, OR 97227",Portland,US,5.6,0.9893239323932393,3.0
889,"45.53479718,-122.6686594",4bf4d0ebe5eba5935d212090,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}]",Crowne Plaza Bar & Grill,"1441 NE 2nd Ave, Portland, OR 97232",Portland,US,7.6,0.9871487148714871,3.0
890,"45.53479718,-122.6686594",62466ba13db44d6926a22f07,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Boxwood Cafe,"1441 NE 2nd Ave, Portland, OR 97232",Portland,US,,,
891,"45.49787392,-122.6375156",5d69e65a8fd46900085a8540,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}]",Baby Ketten Klub,"2433 SE Powell Blvd, Portland, OR 97202",Portland,US,8.6,0.988923892389239,2.0
892,"45.49787392,-122.6375156",4a8676c6f964a5200c0120e3,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",B.C.'s Bar & Grill,"2433 SE Powell Blvd (SE 25th Ave.), Portland, OR 97202",Portland,US,7.2,0.019851985198519852,2.0
893,"45.49787392,-122.6375156",3262e6d6faab4be55dd9b2cb,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",My Way Lounge,"2929 SE Powell Blvd, Portland, OR 97202",Portland,US,,,
894,"45.49787392,-122.6375156",5ff6eaa51b2f4c91a2ed7ed8,10008,Casino,"[{'id': 10008, 'name': 'Casino', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/casino_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Cowboy's Aces,"2433 SE Powell Blvd, Portland, OR 97202",Portland,US,,,
895,"45.49787392,-122.6375156",419d28414164427059e03403,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13026, 'name': 'BBQ Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bbqalt_', 'suffix': '.png'}}]",B C's Restaurant,"2433 SE Powell Blvd, Portland, OR 97202",Portland,US,,,
896,"45.53689808,-122.6199692",40b13b00f964a520bdf51ee3,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Moon & Sixpence British Pub,"2014 NE 42nd Ave (at NW Tillamook St), Portland, OR 97213",Portland,US,9.0,0.9842734273427343,2.0
897,"45.53689808,-122.6199692",41e46880f964a520da1e1fe3,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13099, 'name': 'Chinese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",Ambassador Restaurant & Lounge,"4744 NE Sandy Blvd, Portland, OR 97213",Portland,US,5.9,0.9755100510051005,2.0
898,"45.53689808,-122.6199692",446de9daf964a52071331fe3,10045,Pool Hall,"[{'id': 10045, 'name': 'Pool Hall', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/billiards_', 'suffix': '.png'}}, {'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Sams Hollywood Billiards,"1845 NE 41st Ave (at NE Sandy Blvd), Portland, OR 97212",Portland,US,7.3,0.966021602160216,
899,"45.53689808,-122.6199692",4b9b20f3f964a520cef435e3,13068,American Restaurant,"[{'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13072, 'name': 'Asian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}, {'id': 13079, 'name': 'Brazilian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/argentinian_', 'suffix': '.png'}}]",Chameleon Restaurant & Bar,"2000 NE 40th Ave (btw Hancock & Tillamook), Portland, OR 97212",Portland,US,8.1,0.8445719571957195,3.0
900,"45.53689808,-122.6199692",4d48bee2b480a1434f8f1bec,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13377, 'name': 'Vegan and Vegetarian Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vegetarian_', 'suffix': '.png'}}, {'id': 13387, 'name': 'Winery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}]",Magnolia's Corner,"4075 NE Sandy Blvd, Portland, OR 97212",Portland,US,6.4,0.8083183318331834,2.0
901,"45.53689808,-122.6199692",650486e43d72412d03934ed1,13015,Karaoke Bar,"[{'id': 13015, 'name': 'Karaoke Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/karaoke_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13102, 'name': 'Cantonese Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}}]",The Ambassador,"4744 NE Sandy Blvd, Portland, OR 97213",Portland,US,,,
902,"45.51556831,-122.6738924",49fd4a6af964a520196f1fe3,13022,Sports Bar,"[{'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13388, 'name': 'Wings Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/wings_', 'suffix': '.png'}}]",Buffalo Wild Wings,"327 SW Morrison St (at SW 4th Ave), Portland, OR 97204",Portland,US,7.1,0.9928242824282428,2.0
903,"45.51556831,-122.6738924",422b9980f964a520c81f1fe3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}, {'id': 13064, 'name': 'Pizzeria', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/pizza_', 'suffix': '.png'}}]",Rialto Poolroom Bar & Cafe,"529 SW 4th Ave (at SW Alder St), Portland, OR 97204",Portland,US,6.5,0.9888113811381138,
904,"45.51556831,-122.6738924",51b23bab498e1e5cd18e1ebc,13031,Burger Joint,"[{'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Killer Burger,"510 SW 3rd Ave (3rd & Washington), Portland, OR 97204",Portland,US,8.2,0.9797979797979798,1.0
905,"45.51556831,-122.6738924",5a7f9e45b9a5a8633f16d1c9,13024,Whisky Bar,"[{'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Proof Reader,"1401 SW Naito Pkwy, Portland, OR 97201",Portland,US,,0.9698469846984699,2.0
906,"45.51556831,-122.6738924",622bebdc84de137d80b87346,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Treebeerd’s Taphouse,"822 SW 2nd Ave, Portland, OR 97204",Portland,US,,0.9665341534153415,
907,"45.51556831,-122.6738924",4f5e124be4b053fd6a18df9f,13013,Hotel Bar,"[{'id': 13013, 'name': 'Hotel Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/hotel_bar_', 'suffix': '.png'}}]",Concierge Lounge - Portland Marriott,"1401 SW Naito Pkwy (15th Floor), Portland, OR 97201",Portland,US,8.2,0.951920192019202,3.0
908,"45.51556831,-122.6738924",5336266e11d2867656d870c2,13025,Wine Bar,"[{'id': 13025, 'name': 'Wine Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/winery_', 'suffix': '.png'}}, {'id': 13034, 'name': 'Café', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/cafe_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",The Portland Wine Bar,"526 SW Yamhill St (6th Avenue), Portland, OR 97204",Portland,US,8.5,0.9421942194219421,2.0
909,"45.51556831,-122.6738924",42accc80f964a52042251fe3,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}]",Yamhill Pub,"223 SW Yamhill St, Portland, OR 97204",Portland,US,5.6,0.9418816881688169,1.0
910,"45.51556831,-122.6738924",5afa1caa8a6f17002c92fced,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}, {'id': 13338, 'name': 'Seafood Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/seafood_', 'suffix': '.png'}}]",King Tide Fish & Shell,"1510 S Harbor Way, Portland, OR 97201",Portland,US,,0.9181918191819182,4.0
911,"45.51556831,-122.6738924",4b47a95af964a520803926e3,13009,Cocktail Bar,"[{'id': 13009, 'name': 'Cocktail Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_', 'suffix': '.png'}}]",NV Lounge,"204 SW Yamhill St (at SW 2nd Ave), Portland, OR 97204",Portland,US,,0.7455620562056205,3.0
912,"45.50350608,-122.6110657",616431c1e28dd343fcfc16da,13006,Beer Bar,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Scout Beer Garden,"5029 SE Division St (at SE 50th Ave), Portland, OR 97206",Portland,US,,0.9664341434143414,
913,"45.50350608,-122.6110657",4c300751a0ced13a3fa9116e,13024,Whisky Bar,"[{'id': 13024, 'name': 'Whisky Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/whiskey_', 'suffix': '.png'}}, {'id': 13068, 'name': 'American Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",Landmark Saloon,"4847 SE Division St (near SE 49th Ave), Portland, OR 97206",Portland,US,7.5,0.9196169616961696,2.0
914,"45.50350608,-122.6110657",40b13b00f964a520f2f51ee3,13010,Dive Bar,"[{'id': 13010, 'name': 'Dive Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/divebar_', 'suffix': '.png'}}, {'id': 13022, 'name': 'Sports Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/sportsbar_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]",Scoreboard,"4822 SE Division St, Portland, OR 97206",Portland,US,6.0,0.9193169316931693,1.0
915,"45.50350608,-122.6110657",4a8b4924f964a520090c20e3,13016,Lounge,"[{'id': 13016, 'name': 'Lounge', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/default_', 'suffix': '.png'}}]",North Bar,"5008 SE Division St (at SE 50th Ave), Portland, OR 97206",Portland,US,6.2,0.9068406840684068,1.0
916,"45.50350608,-122.6110657",4c8d5f14f87e224bad343d05,13003,Bar,"[{'id': 13003, 'name': 'Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]",Scoreboard Sports Bar,"4822 SE Division St (SE 48th St.), Portland, OR 97206",Portland,US,,0.8763876387638764,2.0
