,lat,business_id,category_name,name,address,city,state,country,transactions,reviews,rating,price_scale,price,distance_4rm_bike
1653,-122.6965141,wlEV8uK53BYXf7lZEYBctA,Breakfast & Brunch,HunnyMilk,"['1981 W Burnside St', 'Portland, OR 97209']",Portland,OR,US,['delivery'],371,4.5,2,$$,388
1654,-122.6965141,-UOTqjUW2nOClLSaPFCEEA,Pizza,Escape From New York Pizza,"['622 NW 23rd Ave', 'Portland, OR 97210']",Portland,OR,US,['pickup'],676,4.0,1,$,311
1655,-122.6505639,PovmZV8Bolu2BizxN2d9Zg,Sushi Bars,Bluefin Tuna & Sushi,"['1337 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",219,4.5,2,$$,83
1656,-122.6505639,kiAZhedjIcvx6rWQn6V42g,Vegan,Blossoming Lotus,"['1713 NE 15th Ave', 'Portland, OR 97212']",Portland,OR,US,['pickup'],1299,4.5,2,$$,51
1657,-122.6505639,-Eu-BXVKSvzQXngtlCJeGg,Karaoke,Capitol,"['1440 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,['delivery'],119,3.5,2,$$,19
1658,-122.6505639,HyNXSiCZbLsd16b8Ht0YtQ,Italian,Pastini,"['1426 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",321,4.0,2,$$,20
1659,-122.6505639,L7LYQ2q_KtQpSzuWYlx2TQ,Sandwiches,Petisco,"['1411 NE Broadway', 'Portland, OR 97232']",Portland,OR,US,['delivery'],389,4.5,2,$$,46
1660,-122.6505639,vT8FVyEBck_5WOyZfrxmGg,Breweries,McMenamins Broadway Pub,"['1504 NE Broadway St', 'Ste 900', 'Portland, OR 97232']",Portland,OR,US,['delivery'],198,3.0,2,$$,29
1661,-122.6505639,rusBG96KJdOFYM1IJvFiGg,Mexican,Aztec Willie's Taqueria,"['1501 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",296,3.0,2,$$,27
1662,-122.6505639,F93pxMXBmbUZec8wuByxZw,Japanese,Sushi Ohana,"['1422 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",347,3.5,2,$$,38
1663,-122.6505639,Td9dTy20KDjt9zQ8H-S5IA,American (Traditional),Milo's City Cafe,"['1325 NE Broadway St', 'Portland, OR 97212']",Portland,OR,US,"['pickup', 'delivery']",481,4.0,2,$$,101
1664,-122.6505639,EsCBCmb70NELOgwWYmD2tw,Ice Cream & Frozen Yogurt,Eb & Bean,"['1425 NE Broadway', 'Portland, OR 97232']",Portland,OR,US,['delivery'],369,4.0,2,$$,30
1665,-122.6505639,fX3MMoxm5KgYWMjcQbXYlQ,Breakfast & Brunch,Cadillac Cafe,"['1801 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",657,4.0,2,$$,240
1666,-122.6505639,vVdD8heYO10aErcB-QZ3Lg,American (Traditional),Broadway Grill & Brewery,"['1700 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",218,3.0,2,$$,181
1667,-122.6505639,jClF6uV0HurEWoW6AtIs2g,Japanese,Koji Osakaya Japanese Restaurant,"['1502 NE Weidler St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",157,3.5,2,$$,101
1668,-122.6505639,xPbQFIxY-JpSK1IlxFylNA,Lounges,Swift Lounge,"['1932 NE Broadway', 'Portland, OR 97232']",Portland,OR,US,['delivery'],427,4.0,2,$$,355
1669,-122.6505639,JB7pzWtOJ-t0bBHWJ1cpKA,Vegan,Black Water,"['835 NE Broadway', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",273,4.5,2,$$,484
1670,-122.6505639,bPMkhnqy1mt5Rd01QElfdg,Sandwiches,Taste Tickler,"['1704 NE 14th Ave', 'Portland, OR 97212']",Portland,OR,US,"['pickup', 'delivery']",380,4.5,1,$,64
1671,-122.6505639,at1zugCmZyS_P4GhyPNGKg,Indian,Namaste Indian Cuisine,"['1403 NE Weidler St', 'Portland, OR 97232']",Portland,OR,US,"['pickup', 'delivery']",219,3.0,2,$$,86
1672,-122.6505639,1C2Y4eaEsuPZjQW-NMhIqw,Cajun/Creole,Captain’s Choice Cajun Seafood,"['1621 NE 10th Ave', 'Portland, OR 97232']",Portland,OR,US,['restaurant_reservation'],38,4.5,3,$$$,411
1673,-122.6505639,xvDCgSfAeKbPCQeynuByew,Coffee & Tea,Saint Simon Coffee Co,"['2005 NE Broadway', 'Portland, OR 97232']",Portland,OR,US,['delivery'],270,4.5,1,$,375
1674,-122.6505639,1Ho8PJxEfq2LlV3SJNaIYw,Bakeries,Helen Bernhard Bakery,"['1717 NE Broadway St', 'Portland, OR 97232']",Portland,OR,US,['delivery'],293,4.0,2,$$,180
1675,-122.6359928,48-tBsPQlSw5VD0IX6CxSg,Pizza,Baby Doll Pizza,"['2835 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],507,4.5,2,$$,41
1676,-122.6359928,8st0Up132yLiYZof7lt5MQ,Pizza,Ken's Artisan Pizza,"['304 SE 28th Ave', 'Portland, OR 97209']",Portland,OR,US,['delivery'],841,4.5,2,$$,166
1677,-122.6359928,r5aMfVei0MygqqQLBXoraQ,Sushi Bars,Bamboo Sushi,"['310 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",1110,4.5,2,$$,152
1678,-122.6359928,OQ2oHkcWA8KNC1Lsvj1SBA,Southern,Screen Door Eastside,"['2337 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",8257,4.5,2,$$,599
1679,-122.6359928,zJCDBJ9nICqxd0GmNf9xzw,Music Venues,The Goodfoot,"['2845 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",215,4.0,2,$$,26
1680,-122.6359928,8vnhWzXPo0Q69pzCZ8xb9w,Cheese Shops,Cheese & Crack Snack Shop,"['22 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],511,4.5,2,$$,354
1681,-122.6359928,uX5Sc4IPRqoH8rD6bqeDVg,American (Traditional),Ankeny Tap & Table,"['2724 SE Ankeny St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",194,4.5,2,$$,322
1682,-122.6359928,796ZoJgYnPvMIhmLs9zz1g,Greek,Bluto's,"['2838 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,[],121,4.5,2,$$,343
1683,-122.6359928,iTDV8qSUaxpQa6PhfrwBoA,Thai,Paadee,"['6 SE 28th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],555,4.0,2,$$,386
1684,-122.6359928,tz-u3ibvFAqGlMd3xqGDjw,Thai,Rukdiew Cafe,"['2534 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",111,4.5,2,$$,431
1685,-122.6359928,8aZekoyz2x2rVDfrJ27SDw,Middle Eastern,Tusk,"['2448 East Burnside St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],541,4.0,2,$$,506
1686,-122.6359928,ugWjJFJ91JM5e1goQLLHFg,Steakhouses,Laurelhurst Market,"['3155 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1288,4.0,3,$$$,524
1687,-122.6359928,_S33qYosNP-x3R8V03TeCQ,American (New),The Slide Inn,"['2348 SE Ankeny St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",448,4.0,2,$$,529
1688,-122.6359928,Irp5sgl7XASH5ZTw2D47qw,Italian,Navarre,"['10 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],441,4.0,2,$$,428
1689,-122.6359928,oNKEDdhRunMSujlMxXbmEA,Peruvian,Salt & Pepper Peruvian Food Cart,"['2623 SE Belmont', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",84,4.5,2,$$,371
1690,-122.6359928,J5lXF4pmozE2HMoUpHyiTw,Sri Lankan,Mirisata,"['2420 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",138,4.5,2,$$,526
1691,-122.6359928,hXbH-dbjxApGnasvKNSnIg,Thai,Pad Thai Kitchen,"['2309 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",527,4.0,2,$$,567
1692,-122.6359928,jVP9O2VtMtKa_KfDYWXiOA,Hawaiian,Ate-Oh-Ate,"['2454 E Burnside St', 'Portland, OR 97214']",Portland,OR,US,"['delivery', 'pickup']",569,4.0,2,$$,495
1693,-122.6359928,1wAK4wP9wqJnMD8-JZF2Cw,Seafood Markets,Flying Fish Company,"['3004 East Burnside St', 'Portland, OR 97214']",Portland,OR,US,[],339,4.5,2,$$,383
1694,-122.6359928,FAKt-3vxD0hxltP1Os8dhQ,Italian,La Buca,"['40 NE 28th Ave', 'Portland, OR 97232']",Portland,OR,US,['delivery'],404,4.0,2,$$,464
1695,-122.6447314,MwReZx5mps5x70M13P9pfA,Sushi Bars,Yama Sushi & Izakaya,"['2038 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",500,4.0,2,$$,3
1696,-122.6447314,WBGGwHNHRDGUzTtrO-sG9w,Cocktail Bars,Jacqueline,"['2039 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,[],364,4.5,2,$$,18
1697,-122.6447314,Zd6VyjQTyAP94CWONsbKVw,American (New),Quaintrelle,"['2032 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],212,4.5,3,$$$,13
1698,-122.6447314,B0fBpezDvj2Bp-8KOlMMRw,Mexican,Nuestra Cocina,"['2135 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],614,4.5,2,$$,197
1699,-122.6447314,nVM8SLX5Yp3E6NNmL7tAPQ,Ice Cream & Frozen Yogurt,Fifty Licks,"['2021 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",544,4.5,2,$$,37
1700,-122.6447314,9HYGwkFY7fREcD5OGCNmlQ,Pizza,Scottie's Pizza Parlor,"['2128 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],382,4.5,2,$$,155
1701,-122.6447314,z1u45sJawDMdzZzCLq4yfg,Cocktail Bars,La Moule,"['2500 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],310,4.5,3,$$$,348
1702,-122.6447314,XPANbVAnWBcOqwM0GILb2A,Scandinavian,Broder Café,"['2508 SE Clinton St', 'Portland, OR 97255']",Portland,OR,US,['delivery'],1345,4.5,2,$$,358
1703,-122.6447314,OkKJQR_xrvZxYUvIDBfQTA,Filipino,Magna Kusina,"['2525 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",160,4.5,2,$$,381
1704,-122.6447314,dOvapKIr5NUIuQ3d6VaB5w,Italian,Pastini,"['2027 SE Division', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",256,4.0,2,$$,163
1705,-122.6447314,-_PkwtyXGJEso3BNysrX5g,Sushi Bars,Sushi Mazi,"['2126 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],261,4.0,2,$$,155
1706,-122.6447314,38e7N-ecFagCvB0Gnrx35A,American (Traditional),Reel M Inn,"['2430 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],400,4.0,2,$$,355
1707,-122.6447314,RPMGRV9B56Kq3DFp4r8zdg,Bubble Tea,Soul-cie Tea,"['2134 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",130,4.0,1,$,159
1708,-122.6447314,6x37Mz67qlJAAPONmb4DOQ,Bars,Double Barrel Tavern,"['2002 SE Division St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",139,3.5,1,$,165
1709,-122.6447314,TEjeHO-5NVqXoGJeg-sj5A,Sushi Bars,Kashiwagi,"['2425 SE 26th Ave', 'Portland, OR 97214']",Portland,OR,US,['delivery'],90,4.5,2,$$,423
1710,-122.6447314,U_Zl6zKQyQvug9aVyB0KJw,Dive Bars,Dots Cafe,"['2521 SE Clinton St', 'Portland, OR 97202']",Portland,OR,US,"['pickup', 'delivery']",426,4.0,2,$$,367
1711,-122.6447314,bG6k1X79Csu4IAbVpfR4Yw,Bakeries,New Cascadia Traditional,"['2502 SE Division St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],330,4.0,1,$,385
1712,-122.6447314,MuJdGtsirQ-ECGbl82RBGw,Coffee & Tea,Nossa Familia Coffee,"['2007 SE Division St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],40,4.0,1,$,184
1713,-122.6447314,w7C_q9pQOSEf2h2sI7BZGQ,Coffee & Tea,Spielman Bagels,"['2111 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],114,3.5,1,$,181
1714,-122.6447314,6UFPgfC6I2Hn3RQJf9mKWA,Bakeries,Little T American Baker,"['2600 SE Division St', 'Portland, OR 97202']",Portland,OR,US,['delivery'],240,4.0,2,$$,441
1715,-122.6460457,oloBhDAbMhmqA8tlAChj4g,Italian,Nostrana,"['1401 SE Morrison St', 'Ste 101', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1106,4.0,3,$$$,426
1716,-122.6460457,m0qyy-ho5LzhYFx1SQGM5w,Sandwiches,Devil's Dill Sandwich Shop,"['1711 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",373,4.5,1,$,481
1717,-122.6460457,hXbH-dbjxApGnasvKNSnIg,Thai,Pad Thai Kitchen,"['2309 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",527,4.0,2,$$,303
1718,-122.6460457,h4UJ4qFKp_D6KGHQWKyHIQ,Wine Bars,Ok Omens,"['1758 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],87,4.0,2,$$,490
1719,-122.6460457,uDYF4-HotkN6ptisVHiwrA,American (New),Castagna Restaurant,"['1752 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['pickup'],227,4.0,4,$$$$,496
1720,-122.6460457,TK_kkZHT6t2WBT8UNdQ8Lg,Breakfast & Brunch,Jam On Hawthorne,"['2239 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],1697,4.0,2,$$,523
1721,-122.6460457,J5lXF4pmozE2HMoUpHyiTw,Sri Lankan,Mirisata,"['2420 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",138,4.5,2,$$,393
1722,-122.6460457,AyFeVY91iPANf78-onl4Nw,Vegetarian,Maruti Indian Restaurant,"['1925 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",352,4.5,2,$$,441
1723,-122.6460457,BzTF8mK4DpLFqxHZuQCjxg,Breakfast & Brunch,Flattop & Salamander,"['1401 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],78,4.5,2,$$,426
1724,-122.6460457,yv9jvt_58q9ZQzl9i8xUmw,Bakeries,Grand Central Bakery,"['2230 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,['delivery'],246,4.5,1,$,567
1725,-122.6460457,ecaDs-jal9m4bLgBsGrkMQ,Vegan,Fermenter,"['1403 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],80,4.5,2,$$,421
1726,-122.6460457,WZZlerVr6iKbMecNlO-RAg,Sushi Bars,Nimblefish,"['1524 SE 20th Ave', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",159,4.0,3,$$$,501
1727,-122.6460457,4EOCYVtUZxZPTbtU3UuSZA,Sandwiches,Meat Cheese Bread,"['1406 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],420,4.0,2,$$,515
1728,-122.6460457,rDHkBRjG6Qkm-4_9KMeSsg,Middle Eastern,Kabob,"['1864 SE Hawthorne Blvd', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",122,4.5,2,$$,483
1729,-122.6460457,mATI5KzLk5QZT8HMB3H6dg,Breakfast & Brunch,The Mont,"['2411 SE Belmont St', 'Portland, OR 97214']",Portland,OR,US,"['pickup', 'delivery']",68,4.5,2,$$,378
1730,-122.6460457,kd1COUxDsjfEuLroC51kLA,Wine Bars,ENSO Winery,"['1416 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,[],228,4.5,2,$$,512
1731,-122.6460457,krcEyMc07XXdf1KrRBm1Vg,Vegan,Mama Dut,"['1414 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],126,4.0,2,$$,408
1732,-122.6460457,OzPw58Hk2Ckn1Gi4YSp8mw,Bars,There Be Monsters,"['1308 SE Morrison', 'Portland, OR 97214']",Portland,OR,US,['delivery'],107,4.0,2,$$,507
1733,-122.6460457,kka7ex7BTehURVCk8kctww,Gay Bars,Crush,"['1400 SE Morrison St', 'Portland, OR 97214']",Portland,OR,US,['delivery'],217,4.0,1,$,443
1734,-122.6460457,sM75jwgFxwtbTHqSOOjrPg,Bars,The Roof Deck at Revolution Hall,"['1300 SE Stark St', 'Portland, OR 97214']",Portland,OR,US,[],120,4.0,2,$$,553
1735,-122.6889932,DTVZkc0KKiRBy4YmXKyMLQ,Bars,The Old Gold,"['2105 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],197,4.0,2,$$,24
1736,-122.6889932,hOslRo1u3T3_yt4OzHpRXQ,Mediterranean,SPITZ,"['2103 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,"['pickup', 'delivery']",196,4.0,2,$$,26
1737,-122.6889932,SOnrMSki73YIVNHoKXnePA,Venues & Event Spaces,Backyard Social,"['1914 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],107,4.5,2,$$,171
1738,-122.6889932,w7_C9PgN2K8ttBr6ntWcjw,"Beer, Wine & Spirits",Milk Glass Mrkt,"['2150 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],171,4.0,2,$$,63
1739,-122.6889932,6Gk6nlbdEsQ9Be06IdT8ZA,Pizza,Atomic Pizza,"['1936 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],55,3.5,1,$,138
1740,-122.6889932,WdUXFx0KLyRVRZSBYqSzCg,Bubble Tea,Auntea Ha,"['5329 N Interstate Ave', 'Portland, OR 97217']",Portland,OR,US,"['pickup', 'delivery']",82,5.0,2,$$,515
1741,-122.6889932,IgHS0-z-Gfat5l5fnBr8jQ,Thai,Mee Dee Thai Cuisine,"['2731 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,"['pickup', 'delivery']",131,4.0,2,$$,497
1742,-122.6889932,7SDTtinE1xOSF2WoCL8OqA,Coffee & Tea,Blend Coffee Lounge,"['2710 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],127,4.5,1,$,457
1743,-122.6889932,swtEBpuuy0TRdYM1NnZd1A,Mexican,La Bonita,"['2710 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],112,4.0,1,$,457
1744,-122.6889932,KDerPgfAZePKxu-sYdNpUA,Sushi Bars,Mio Sushi,"['2735 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,"['pickup', 'delivery']",166,3.5,2,$$,497
1745,-122.6889932,9hM3xRci3qGp6O7dxdq9Lw,Mexican,Gonzalez Taqueria,"['1540 N Killingsworth St', 'Portland, OR 97217']",Portland,OR,US,['delivery'],58,4.5,1,$,450
1746,-122.6889932,kn0HVIlBhQYwaaGV15IwMg,Pubs,Barlow Tavern,"['6008 N Greeley Ave', 'Portland, OR 97217']",Portland,OR,US,['delivery'],82,3.5,1,$,651
1747,-122.6812121,iPVQBxRhnM2QuHkRnGm9VA,Chinese,Duck House Chinese Restaurant,"['1968 SW 5th Ave', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",948,4.0,2,$$,109
1748,-122.6812121,bzkvFIvv4kgCH1uOl3fWOg,Asian Fusion,Phat Cart,"['420 SW College St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",262,4.5,2,$$,81
1749,-122.6812121,mNWjBazCUCets7hMgaMvuQ,Pizza,LoveVerona Pizza&Pasta DownTown,"['540 SW College St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",332,4.0,2,$$,178
1750,-122.6812121,90nu9SmFfQaXsoWoZGB0mQ,Japanese,Murata Restaurant,"['200 SW Market St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",377,4.5,2,$$,331
1751,-122.6812121,oCWPnU9PEz91WWZTQ6jvrw,Thai,Poompui Thai Food,"['SW 4th Ave And Hall St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",87,4.0,1,$,52
1752,-122.6812121,whzarx2-TylgejFHBSP_5A,Bars,Library Taphouse & Kitchen,"['615 SW Harrison St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",79,4.0,2,$$,268
1753,-122.6812121,mhcrCjkp3eDFF4BlpsKftw,Thai,SomTum Thai Kitchen,"['1924 SW Broadway', 'FL - 02', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",69,4.5,2,$$,259
1754,-122.6812121,gIYz3NymnHlKozhly7dFbw,Chinese,Tasty Corner,"['624 SW Hall St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",74,4.0,2,$$,242
1755,-122.6812121,yFaZzUEx4vWKEkFjdIXZPw,Fast Food,Hawaiian Express,"['1930 SW 4th Ave', 'Ste 110', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",80,3.0,1,$,26
1756,-122.6812121,6VEqxtkNFHFR62rjNi-yIA,Steakhouses,Morton's The Steakhouse,"['213 SW Clay St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",363,4.0,4,$$$$,481
1757,-122.6812121,cWvljRUfcclGwihlM_dTbA,Coffee & Tea,Ole Latte Coffee,"['SW 5th Ave And Harrison St', 'Portland, OR 97201']",Portland,OR,US,[],83,4.5,1,$,167
1758,-122.6812121,zMXBp58O-IZbDKlisrhzLQ,Bubble Tea,Ding Tea PSU,"['536 SW College St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",46,4.0,2,$$,152
1759,-122.6812121,KPFa0V2d4ElrlOoHzhxpPA,Mexican,Chopollos,"['SW 4th And Hall St', 'Portland, OR 97201']",Portland,OR,US,[],95,4.5,1,$,56
1760,-122.6812121,9PqgXrhjN_fpGmlLOsQdFw,Sandwiches,Chunky Subs & Pasta,"['1901-1949 SW 4th Ave', 'Portland, OR 97201']",Portland,OR,US,['delivery'],23,4.5,1,$,47
1761,-122.6812121,qY5A0DAhBYe7y9WAQVyLug,Karaoke,Cheerful Tortoise,"['1939 SW 6th Ave', 'Portland, OR 97201']",Portland,OR,US,['delivery'],226,3.0,1,$,217
1762,-122.6812121,h5DRmPpKPN8Ekd_XVnkLtg,Thai,Krua Bangkok,"['SW 4th & Hall St', 'Portland, OR 97201']",Portland,OR,US,[],73,4.0,1,$,34
1763,-122.6812121,Uo6k2_14sdUhVJF9YxnMcg,Pizza,Pizza Schmizza Pub & Grub,"['415 SW Montgomery St', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",200,3.5,1,$,226
1764,-122.6812121,WZ0xS17srbcpK5fdsTHOjw,Karaoke,Suki's Bar and Grill,"['2401 SW 4th Ave', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",196,3.5,1,$,409
1765,-122.6812121,3d4ioFGbFuYDFpgDVlc2CQ,Bakeries,St. Barbra Pinoy Bakery,"['2311 SW 6th Ave', 'Portland, OR 97201']",Portland,OR,US,"['pickup', 'delivery']",100,4.5,2,$$,405
1766,-122.6812121,8ekD3LlQafZf77pGuPUv-g,Mediterranean,Sinbad,"['1968-1996 SW 4th Ave', 'Portland, OR 97201']",Portland,OR,US,[],14,4.5,1,$,32
1767,-122.6480594,63PrCfBDcRpBf4MT-6_gQQ,Thai,Hat Yai,"['1605 NE Killingsworth St', 'Portland, OR 97211']",Portland,OR,US,['delivery'],649,4.5,2,$$,62
1768,-122.6480594,OTaBVE8hN_sHf1shpR_Flg,Barbeque,Podnah's Pit Barbecue,"['1625 NE Killingsworth St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",1559,4.0,2,$$,30
1769,-122.6480594,Wm3pOIWzjzttU7TgGGyM7Q,Mexican,La Taq,"['1625 NE Killingsworth St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",234,4.0,2,$$,35
1770,-122.6480594,VDZYhy4uGbPvr0Mnfdka8Q,Vegan,Mis Tacones,"['1670 NE Killingsworth St', 'Portland, OR 97211']",Portland,OR,US,[],65,4.5,2,$$,14
1771,-122.6480594,5oed6H5F8qZxNzELq_1e1w,Southern,Pine State Biscuits,"['2204 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",4045,4.5,2,$$,587
1772,-122.6480594,Un6u2cECyV4nZb_HGZ-uTA,American (New),Tin Shed Garden Cafe,"['1438 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,['delivery'],1928,4.5,2,$$,472
1773,-122.6480594,0OLouFEhEm3pIh4SxdPF-w,Modern European,Swiss Hibiscus,"['4950 NE 14th Ave', 'Portland, OR 97211']",Portland,OR,US,['delivery'],565,5.0,2,$$,515
1774,-122.6480594,o5miiNPcJQg12kKozqEZBg,Filipino,Grind Wit Tryz,"['2017 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",408,4.5,2,$$,484
1775,-122.6480594,n0ULOj-f6VQwBoS-7tHmUg,Coffee & Tea,Proud Mary Coffee,"['2012 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",752,4.5,2,$$,516
1776,-122.6480594,uqoDEbmTjIws3kW2xNXpxw,Bakeries,Petite Provence,"['1824 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",1394,4.5,2,$$,448
1777,-122.6480594,OhMod_jcp8kz2afxajIErA,Italian,Gumba,"['1733 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",431,4.5,2,$$,381
1778,-122.6480594,qFQ-P4IiCX-A1BejUvbiTA,Breakfast & Brunch,Rabbits Cafe,"['1640 NE Killingsworth St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",12,4.5,2,$$,17
1779,-122.6480594,IyLLref8p5xTcuO7SpHf-g,Ice Cream & Frozen Yogurt,Salt & Straw,"['2035 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",1872,4.5,2,$$,492
1780,-122.6480594,oZGr9iDmJZQWgKSD5Pg3Vg,Indian,Bollywood Theater,"['2039 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,['pickup'],1029,4.0,2,$$,499
1781,-122.6480594,0WqROvvlHjvpeHIP0fg9EQ,Burgers,PDX Sliders,"['1605 SE Bybee Blvd', 'Portland, OR 97202']",Portland,OR,US,"['delivery', 'pickup']",1095,4.5,2,$$,9880
1782,-122.6480594,ClKtrr9LUlmg0rKvMGEOZA,American (New),Radio Room,"['1101 NE Alberta St', 'Portland, OR 97211']",Portland,OR,US,['delivery'],769,3.5,2,$$,620
1783,-122.6480594,CoZbETgq7mF5JzzxLMeF6Q,Pizza,Via Chicago,"['2013 NE Alberta Ave', 'Portland, OR 97211']",Portland,OR,US,"['delivery', 'pickup']",365,4.0,2,$$,482
