,reviews,rating,ebikes,total_bikes
1341,50,4.5,0,18
1342,344,4.0,0,18
1343,200,3.5,0,18
1344,83,4.5,0,18
1345,140,3.0,0,18
1346,326,4.5,9,18
1347,127,3.0,9,18
1348,83,4.0,9,18
1349,75,3.5,9,18
1350,83,4.5,9,18
1351,149,4.0,9,18
1352,145,4.5,9,18
1353,116,4.0,9,18
1354,254,3.5,9,18
1355,66,4.5,9,18
1356,120,4.0,9,18
1357,51,3.5,9,18
1358,26,4.0,9,18
1359,31,4.5,9,18
1360,37,4.5,9,18
1361,19,3.0,9,18
1362,43,2.5,9,18
1363,17,3.5,9,18
1364,239,4.5,9,18
1365,237,4.5,9,18
1366,153,4.5,9,18
1367,482,4.5,9,18
1368,600,4.0,9,18
1369,390,4.0,9,18
1370,75,4.5,9,18
1371,48,4.5,9,18
1372,548,4.0,9,18
1373,27,4.0,9,18
1374,246,4.0,9,18
1375,71,4.5,9,18
1376,128,5.0,9,18
1377,90,4.5,9,18
1378,195,4.5,9,18
1379,879,4.0,9,18
1380,265,4.5,9,18
1381,72,4.5,9,18
1382,148,3.5,9,18
1383,168,4.5,9,18
1384,195,4.5,3,14
1385,359,4.0,3,14
1386,137,4.5,3,14
1387,548,4.0,3,14
1388,390,4.0,3,14
1389,237,4.5,3,14
1390,90,4.5,3,14
1391,239,4.5,3,14
1392,153,4.5,3,14
1393,52,4.5,3,14
1394,96,4.5,3,14
1395,72,4.5,3,14
1396,321,4.5,3,14
1397,71,4.5,3,14
1398,482,4.5,3,14
1399,572,4.0,3,14
1400,600,4.0,3,14
1401,871,3.5,3,14
1402,319,4.5,3,14
1403,246,4.0,3,14
1404,945,4.0,0,18
1405,245,4.0,0,18
1406,338,4.0,0,18
1407,403,4.0,0,18
1408,223,4.0,0,18
1409,3202,4.5,0,18
1410,499,3.5,0,18
1411,846,4.5,0,18
1412,155,4.5,0,18
1413,128,4.0,0,18
1414,1055,4.0,0,18
1415,118,4.5,0,18
1416,47,4.5,0,18
1417,328,4.0,0,18
1418,267,4.0,0,18
1419,17,4.0,0,18
1420,340,4.0,0,18
1421,378,4.0,0,18
1422,249,4.5,0,18
1423,502,4.5,0,18
1424,128,4.0,5,17
1425,3202,4.5,5,17
1426,403,4.0,5,17
1427,945,4.0,5,17
1428,338,4.0,5,17
1429,223,4.0,5,17
1430,240,4.5,5,17
1431,245,4.0,5,17
1432,1055,4.0,5,17
1433,846,4.5,5,17
1434,271,4.5,5,17
1435,47,4.5,5,17
1436,155,4.5,5,17
1437,340,4.0,5,17
1438,328,4.0,5,17
1439,118,4.5,5,17
1440,82,4.5,5,17
1441,249,4.5,5,17
1442,378,4.0,5,17
1443,321,4.0,5,17
1444,82,4.5,4,12
1445,315,4.0,4,12
1446,233,4.0,4,12
1447,705,4.0,4,12
1448,90,4.5,4,12
1449,128,4.0,4,12
1450,195,4.5,4,12
1451,340,4.0,4,12
1452,249,4.5,4,12
1453,268,4.0,4,12
1454,378,4.0,4,12
1455,76,4.5,4,12
1456,321,4.5,4,12
1457,60,4.5,4,12
1458,321,4.0,4,12
1459,572,4.0,4,12
1460,137,4.5,4,12
1461,155,4.5,4,12
1462,635,3.5,4,12
1463,240,4.5,4,12
1464,492,4.5,4,5
1465,328,4.5,4,5
1466,100,4.0,4,5
1467,178,4.5,4,5
1468,238,4.0,4,5
1469,435,4.0,4,5
1470,42,5.0,4,5
1471,162,3.5,4,5
1472,97,3.5,4,5
1473,304,4.0,4,5
1474,181,4.5,4,5
1475,194,4.5,4,5
1476,192,4.5,4,5
1477,107,5.0,4,5
1478,186,3.5,4,5
1479,428,4.0,4,5
1480,160,4.0,4,5
1481,290,4.0,4,5
1482,167,4.5,4,5
1483,305,3.5,4,5
1484,1482,4.0,1,3
1485,22,4.5,1,3
1486,181,4.5,1,3
1487,52,3.0,1,3
1488,194,4.5,1,3
1489,290,4.0,1,3
1490,9,3.5,1,3
1491,352,4.0,1,3
1492,19,5.0,1,3
1493,50,4.5,1,3
1494,163,3.5,1,3
1495,112,4.0,1,3
1496,34,5.0,1,3
1497,13,4.5,1,3
1498,198,4.0,1,3
1499,491,4.0,3,3
1500,565,5.0,3,3
1501,1928,4.5,3,3
1502,752,4.5,3,3
1503,408,4.5,3,3
1504,32,4.5,3,3
1505,431,4.5,3,3
1506,1394,4.5,3,3
1507,769,3.5,3,3
1508,914,4.0,3,3
1509,107,4.5,3,3
1510,260,4.0,3,3
1511,161,4.0,3,3
1512,365,4.0,3,3
1513,192,4.0,3,3
1514,86,5.0,3,3
1515,244,4.5,3,3
1516,111,4.5,3,3
1517,372,4.0,3,3
1518,78,4.5,3,3
1519,77,4.5,4,6
1520,90,4.0,4,6
1521,82,4.0,4,6
1522,138,4.5,4,6
1523,18,3.5,4,6
1524,182,4.5,0,3
1525,346,4.0,0,3
1526,95,4.0,0,3
1527,300,4.0,0,3
1528,144,4.5,0,3
1529,186,4.5,0,3
1530,93,3.5,0,3
1531,545,4.0,0,3
1532,140,4.0,0,3
1533,241,4.0,0,3
1534,28,4.0,0,3
1535,86,4.5,0,3
1536,82,5.0,0,3
1537,246,5.0,0,3
1538,18,4.0,0,3
1539,22,5.0,0,3
1540,86,3.5,0,3
1541,168,3.5,0,3
1542,140,4.0,0,3
1543,83,3.5,0,3
1544,151,3.5,4,18
1545,499,3.5,4,18
1546,547,4.0,4,18
1547,454,4.5,4,18
1548,229,4.0,4,18
1549,581,4.5,4,18
1550,1562,4.0,4,18
1551,279,4.5,4,18
1552,500,4.0,4,18
1553,79,4.5,4,18
1554,77,5.0,4,18
1555,170,4.0,4,18
1556,112,4.5,4,18
1557,321,3.5,4,18
1558,111,4.5,4,18
1559,219,4.5,4,18
1560,145,4.0,4,18
1561,159,4.5,4,18
1562,517,3.5,4,18
1563,86,4.0,4,18
1564,152,4.5,3,12
1565,314,4.0,3,12
1566,132,4.0,3,12
1567,8257,4.5,3,12
1568,342,4.0,3,12
1569,564,4.5,3,12
1570,1610,4.0,3,12
1571,501,4.5,3,12
1572,629,4.5,3,12
1573,564,4.5,3,12
1574,85,4.0,3,12
1575,541,4.0,3,12
1576,116,5.0,3,12
1577,194,4.5,3,12
1578,183,4.5,3,12
1579,511,4.5,3,12
1580,840,4.0,3,12
1581,555,4.0,3,12
1582,441,4.0,3,12
1583,569,4.0,3,12
1584,95,3.5,3,14
1585,8,4.0,3,14
1586,170,4.5,3,14
1587,341,4.5,3,14
1588,140,2.0,3,14
1589,256,3.5,3,14
1590,290,3.0,3,14
1591,102,3.5,3,14
1592,12,2.0,3,14
1593,135,4.0,3,14
1594,225,2.5,3,14
1595,155,2.5,3,14
1596,16,3.0,3,14
1597,10,3.5,3,14
1598,24,3.5,3,14
1599,27,3.5,3,14
1600,93,1.5,3,14
1601,58,2.5,3,14
1602,52,2.0,3,14
1603,11,3.0,3,14
1604,229,4.0,2,12
1605,500,4.0,2,12
1606,581,4.5,2,12
1607,79,4.5,2,12
1608,547,4.0,2,12
1609,454,4.5,2,12
1610,111,4.5,2,12
1611,112,4.5,2,12
1612,962,3.5,2,12
1613,219,4.5,2,12
1614,273,4.0,2,12
1615,1562,4.0,2,12
1616,500,4.0,2,12
1617,210,4.0,2,12
1618,86,4.0,2,12
1619,159,4.5,2,12
1620,241,4.0,2,12
1621,34,5.0,2,12
1622,55,4.0,2,12
1623,279,4.5,2,12
1624,545,4.0,2,18
1625,35,4.5,2,18
1626,168,3.5,2,18
1627,22,5.0,2,18
1628,140,4.0,2,18
1629,195,4.5,2,18
1630,83,3.5,2,18
1631,86,3.5,2,18
1632,170,3.5,2,18
1633,117,3.5,2,18
1634,1,5.0,2,18
1635,819,4.5,2,18
1636,380,4.5,2,18
1637,95,4.0,2,18
1638,197,4.5,2,18
1639,639,4.0,2,18
1640,111,4.0,2,18
1641,891,4.5,2,18
1642,1028,4.0,2,18
1643,1296,4.0,2,18
1644,211,4.0,2,18
1645,591,4.0,2,18
1646,451,4.0,2,18
1647,4181,4.5,2,18
1648,821,4.5,2,18
1649,231,4.5,2,18
1650,476,3.5,2,18
1651,705,4.0,2,18
1652,243,4.0,2,18
1653,371,4.5,2,18
1654,676,4.0,2,18
1655,219,4.5,0,12
1656,1299,4.5,0,12
1657,119,3.5,0,12
1658,321,4.0,0,12
1659,389,4.5,0,12
1660,198,3.0,0,12
1661,296,3.0,0,12
1662,347,3.5,0,12
1663,481,4.0,0,12
1664,369,4.0,0,12
1665,657,4.0,0,12
1666,218,3.0,0,12
1667,157,3.5,0,12
1668,427,4.0,0,12
1669,273,4.5,0,12
1670,380,4.5,0,12
1671,219,3.0,0,12
1672,38,4.5,0,12
1673,270,4.5,0,12
1674,293,4.0,0,12
1675,507,4.5,1,17
1676,841,4.5,1,17
1677,1110,4.5,1,17
1678,8257,4.5,1,17
1679,215,4.0,1,17
1680,511,4.5,1,17
1681,194,4.5,1,17
1682,121,4.5,1,17
1683,555,4.0,1,17
1684,111,4.5,1,17
1685,541,4.0,1,17
1686,1288,4.0,1,17
1687,448,4.0,1,17
1688,441,4.0,1,17
1689,84,4.5,1,17
1690,138,4.5,1,17
1691,527,4.0,1,17
1692,569,4.0,1,17
1693,339,4.5,1,17
1694,404,4.0,1,17
1695,500,4.0,15,18
1696,364,4.5,15,18
1697,212,4.5,15,18
1698,614,4.5,15,18
1699,544,4.5,15,18
1700,382,4.5,15,18
1701,310,4.5,15,18
1702,1345,4.5,15,18
1703,160,4.5,15,18
1704,256,4.0,15,18
1705,261,4.0,15,18
1706,400,4.0,15,18
1707,130,4.0,15,18
1708,139,3.5,15,18
1709,90,4.5,15,18
1710,426,4.0,15,18
1711,330,4.0,15,18
1712,40,4.0,15,18
1713,114,3.5,15,18
1714,240,4.0,15,18
1715,1106,4.0,1,12
1716,373,4.5,1,12
1717,527,4.0,1,12
1718,87,4.0,1,12
1719,227,4.0,1,12
1720,1697,4.0,1,12
1721,138,4.5,1,12
1722,352,4.5,1,12
1723,78,4.5,1,12
1724,246,4.5,1,12
1725,80,4.5,1,12
1726,159,4.0,1,12
1727,420,4.0,1,12
1728,122,4.5,1,12
1729,68,4.5,1,12
1730,228,4.5,1,12
1731,126,4.0,1,12
1732,107,4.0,1,12
1733,217,4.0,1,12
1734,120,4.0,1,12
1735,197,4.0,0,5
1736,196,4.0,0,5
1737,107,4.5,0,5
1738,171,4.0,0,5
1739,55,3.5,0,5
1740,82,5.0,0,5
1741,131,4.0,0,5
1742,127,4.5,0,5
1743,112,4.0,0,5
1744,166,3.5,0,5
1745,58,4.5,0,5
1746,82,3.5,0,5
1747,948,4.0,0,12
1748,262,4.5,0,12
1749,332,4.0,0,12
1750,377,4.5,0,12
1751,87,4.0,0,12
1752,79,4.0,0,12
1753,69,4.5,0,12
1754,74,4.0,0,12
1755,80,3.0,0,12
1756,363,4.0,0,12
1757,83,4.5,0,12
1758,46,4.0,0,12
1759,95,4.5,0,12
1760,23,4.5,0,12
1761,226,3.0,0,12
1762,73,4.0,0,12
1763,200,3.5,0,12
1764,196,3.5,0,12
1765,100,4.5,0,12
1766,14,4.5,0,12
1767,649,4.5,2,3
1768,1559,4.0,2,3
1769,234,4.0,2,3
1770,65,4.5,2,3
1771,4045,4.5,2,3
1772,1928,4.5,2,3
1773,565,5.0,2,3
1774,408,4.5,2,3
1775,752,4.5,2,3
1776,1394,4.5,2,3
1777,431,4.5,2,3
1778,12,4.5,2,3
1779,1872,4.5,2,3
1780,1029,4.0,2,3
1781,1095,4.5,2,3
1782,769,3.5,2,3
1783,365,4.0,2,3
1784,192,4.0,2,3
1785,260,4.0,2,3
1786,298,4.0,2,3
1787,181,4.5,7,8
1788,194,4.5,7,8
1789,290,4.0,7,8
1790,19,5.0,7,8
1791,50,4.5,7,8
1792,328,4.5,7,8
1793,492,4.5,7,8
1794,107,5.0,7,8
1795,198,4.0,7,8
1796,1482,4.0,7,8
1797,167,4.5,7,8
1798,178,4.5,7,8
1799,435,4.0,7,8
1800,42,5.0,7,8
1801,304,4.0,7,8
1802,428,4.0,7,8
1803,100,4.0,7,8
1804,162,3.5,7,8
1805,238,4.0,7,8
1806,112,4.0,7,8
1807,216,4.5,3,14
1808,1308,4.5,3,14
1809,315,4.0,3,14
1810,406,4.5,3,14
1811,2100,4.5,3,14
1812,1025,3.5,3,14
1813,688,4.0,3,14
1814,139,4.5,3,14
1815,210,4.0,3,14
1816,1094,4.0,3,14
1817,374,4.5,3,14
1818,732,4.0,3,14
1819,15,4.5,3,14
1820,116,4.0,3,14
1821,157,4.5,3,14
1822,612,4.0,3,14
1823,81,4.5,3,14
1824,597,4.0,3,14
1825,513,4.0,3,14
1826,148,4.5,3,14
1827,147,4.5,0,8
1828,165,4.0,0,8
1829,404,4.0,0,8
1830,545,4.0,0,8
1831,394,4.5,0,8
1832,1844,4.5,0,8
1833,160,3.0,0,8
1834,107,4.5,0,8
1835,719,4.0,0,8
1836,968,4.0,0,8
1837,167,4.0,0,8
1838,86,4.5,0,8
1839,42,4.5,0,8
1840,295,3.5,0,8
1841,285,4.0,0,8
1842,127,4.0,0,8
1843,275,4.5,0,8
1844,536,3.5,0,8
1845,251,4.5,0,8
1846,429,4.0,0,8
1847,256,3.5,0,8
1848,95,3.5,0,8
1849,162,4.5,0,8
1850,157,4.5,0,8
1851,346,4.5,0,8
1852,116,4.0,0,8
1853,246,4.5,0,8
1854,35,5.0,0,8
1855,61,5.0,0,8
1856,81,4.5,0,8
1857,341,4.5,0,8
1858,135,4.0,0,8
1859,36,4.0,0,8
1860,83,3.5,0,8
1861,290,3.0,0,8
1862,102,3.5,0,8
1863,58,2.5,0,8
1864,92,3.0,0,8
1865,225,2.5,0,8
1866,6,5.0,0,8
1867,273,4.5,1,8
1868,38,4.5,1,8
1869,1221,3.5,1,8
1870,1299,4.5,1,8
1871,219,4.5,1,8
1872,389,4.5,1,8
1873,42,4.5,1,8
1874,481,4.0,1,8
1875,95,3.5,1,8
1876,321,4.0,1,8
1877,130,2.5,1,8
1878,119,3.5,1,8
1879,198,3.0,1,8
1880,61,3.0,1,8
1881,347,3.5,1,8
1882,369,4.0,1,8
1883,341,4.5,1,8
1884,169,3.0,1,8
1885,380,4.5,1,8
1886,83,3.5,1,8
1887,415,3.5,1,8
1888,524,4.0,1,8
1889,41,4.5,1,8
1890,471,4.0,1,8
1891,77,5.0,1,8
1892,870,4.0,1,8
1893,475,4.5,1,8
1894,563,3.5,1,8
1895,108,4.5,1,8
1896,72,4.5,1,8
1897,158,4.5,1,8
1898,29,3.5,1,8
1899,105,4.5,1,8
1900,56,4.0,1,8
1901,73,4.5,1,8
1902,178,2.5,1,8
1903,64,4.0,1,8
1904,202,4.0,1,8
1905,42,4.5,1,8
1906,87,3.5,1,8
1907,205,5.0,4,8
1908,85,4.5,4,8
1909,88,4.5,4,8
1910,67,4.5,4,8
1911,27,4.0,4,8
1912,21,3.5,4,8
1913,186,4.5,4,8
1914,155,4.5,4,8
1915,0,0.0,4,8
1916,5,2.5,4,8
1917,8,3.5,4,8
1918,7,3.5,4,8
1919,46,4.5,2,8
1920,105,4.0,2,8
1921,272,3.5,2,8
1922,326,4.0,2,8
1923,113,4.5,2,8
1924,159,4.0,2,8
1925,42,5.0,2,8
1926,22,4.5,2,8
1927,27,4.5,2,8
1928,180,3.5,2,8
1929,611,4.0,1,8
1930,232,4.5,1,8
1931,148,4.0,1,8
1932,297,3.5,1,8
1933,31,4.0,1,8
1934,9,3.5,1,8
1935,3,3.5,1,8
1936,639,4.0,3,10
1937,231,4.5,3,10
1938,185,4.0,3,10
1939,193,4.0,3,10
1940,96,3.5,3,10
1941,52,4.5,3,10
1942,32,4.0,3,10
1943,210,2.5,3,10
1944,31,3.0,3,10
1945,1,4.0,3,10
1946,5,4.0,3,10
1947,925,4.5,3,15
1948,3202,4.5,3,15
1949,380,4.5,3,15
1950,197,4.5,3,15
1951,82,4.5,3,15
1952,635,3.5,3,15
1953,705,4.0,3,15
1954,891,4.5,3,15
1955,695,4.0,3,15
1956,1088,4.0,3,15
1957,90,4.5,3,15
1958,128,4.0,3,15
1959,340,4.0,3,15
1960,378,4.0,3,15
1961,355,4.0,3,15
1962,268,4.0,3,15
1963,76,4.5,3,15
1964,44,4.5,3,15
1965,150,4.5,3,15
1966,321,4.0,3,15
1967,12,4.5,4,8
1968,8,3.5,4,8
1969,0,0.0,4,8
1970,414,4.5,3,4
1971,226,4.0,3,4
1972,60,4.5,3,4
1973,234,4.0,3,4
1974,129,4.5,3,4
1975,708,4.5,3,4
1976,145,4.0,3,4
1977,79,4.5,3,4
1978,47,4.0,3,4
1979,870,4.0,3,4
1980,283,4.5,3,4
1981,64,4.0,3,4
1982,92,3.5,3,4
1983,108,4.5,3,4
1984,302,3.5,3,4
1985,162,3.0,3,4
1986,22,5.0,3,4
1987,772,3.5,3,4
1988,225,3.5,3,4
1989,161,3.5,3,4
1990,722,4.0,0,12
1991,58,4.5,0,12
1992,170,4.5,0,12
1993,4,2.5,0,12
1994,140,2.0,0,12
1995,8,4.0,0,12
1996,12,2.0,0,12
1997,1176,4.0,0,6
1998,448,4.5,0,6
1999,124,3.0,0,6
2000,95,2.0,0,6
2001,49,4.0,0,6
2002,67,3.5,0,6
2003,0,0.0,0,6
2004,414,4.5,8,7
2005,226,4.0,8,7
2006,60,4.5,8,7
2007,145,4.0,8,7
2008,234,4.0,8,7
2009,129,4.5,8,7
2010,708,4.5,8,7
2011,79,4.5,8,7
2012,92,3.5,8,7
2013,47,4.0,8,7
2014,108,4.5,8,7
2015,283,4.5,8,7
2016,225,3.5,8,7
2017,870,4.0,8,7
2018,772,3.5,8,7
2019,302,3.5,8,7
2020,162,3.0,8,7
2021,64,4.0,8,7
2022,161,3.5,8,7
2023,22,5.0,8,7
2024,3949,4.0,5,18
